_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,truth_response,truth_response:confidence,hypothesis,premise,truth_response_gold
679987582,finalized,5,2/22/15 1:07,no,1,a bride dances.,a couple in their wedding attire stand behind a table with a wedding cake and flowers.,
679987583,finalized,5,2/22/15 1:28,no,0.6109,a bride dances.,a bride and groom are standing in front of their wedding cake at their reception.,
679987584,finalized,5,2/22/15 0:47,no,0.8014,a bride dances.,a couple stands behind their wedding cake.,
679987585,finalized,5,2/22/15 0:45,no,0.5999,a bride dances.,man and woman cutting wedding cake.,
679987586,finalized,5,2/22/15 1:58,no,1,a man selling.,a film crew documents a female track-and-field athlete in the act of throwing a javelin.,
679987587,finalized,5,2/22/15 1:29,no,1,a man selling.,a female is throwing a javelin while a cameraman records her.,
679987588,finalized,5,2/22/15 2:07,no,0.824,a man selling.,cameramen filming an athlete throwing a javelin.,
679987589,finalized,5,2/22/15 0:59,no,1,a man selling.,a woman is throwing a javelin on a pink track.,
679987590,finalized,5,2/22/15 1:21,yes,0.6265,women having a chat.,two woman marking a paper while standing in a crowd of people.,
679987591,finalized,5,2/22/15 1:03,yes,1,women having a chat.,two women with short hair are discussing something.,
679987592,finalized,5,2/22/15 1:58,no,0.6161,women having a chat.,a woman reading and signing a paper.,
679987593,finalized,5,2/22/15 1:24,yes,1,women having a chat.,two woman are reviewing a paper.,
679987594,finalized,5,2/22/15 1:34,yes,0.5942,a child jumps through the air.,"the person wearing shorts and a shirt is jumping off a dock, into the water.",
679987595,finalized,5,2/22/15 2:15,no,0.6334,a child jumps through the air.,a man jumps off of a dock and into the water.,
679987596,finalized,5,2/22/15 1:47,yes,0.4142,a child jumps through the air.,a person jumping off a dock into water.,
679987597,finalized,5,2/22/15 0:29,yes,0.8081,a child jumps through the air.,person jumping into the water.,
679987598,finalized,5,2/22/15 1:17,unk,0.614,a bride sitting.,a woman in white makeup and a purple dress sits in a folding chair on the curb.,
679987599,finalized,5,2/22/15 1:44,no,1,a bride sitting.,a man dressed as a woman wearing face paint sitting next to another man.,
679987600,finalized,5,2/22/15 0:35,no,0.8115,a bride sitting.,man in purple dress and makeup sits next to normally dressed man.,
679987601,finalized,5,2/22/15 1:48,no,0.5776,a bride sitting.,a man sitting awkwardly by a masked woman.,
679987602,finalized,5,2/22/15 1:42,no,0.8048,a man sitting in front of his computer.,the man sitting seems to be reading while waiting for the bus while the people in the background seem to blend in with the landscape.,
679987603,finalized,5,2/22/15 0:47,no,0.7977,a man sitting in front of his computer.,a calm street corner with a man sitting on a stool looking at something on a small platform.,
679987604,finalized,5,2/22/15 0:35,no,1,a man sitting in front of his computer.,a man is sitting down and drawing on a public street.,
679987605,finalized,5,2/22/15 1:41,no,0.6134,a man sitting in front of his computer.,a man on a street corner works on a drawing.,
679987606,finalized,5,2/22/15 1:39,no,1,a child kicks.,a young red-haired child is about to take a bite of a blue frozen snack.,
679987607,finalized,5,2/22/15 1:19,no,0.6422,a child kicks.,a group of little kids enjoy sandwiches and a slush at a picnic.,
679987608,finalized,5,2/22/15 1:47,no,0.8042,a child kicks.,three children enjoying treats at an outdoor event.,
679987609,finalized,5,2/22/15 1:48,no,0.8034,a child kicks.,children are eating various stuff at a park.,
679987610,finalized,5,2/22/15 2:31,no,0.8075,a group gathered around a truck.,"two men standing, both in shorts, in a crowd of others outside on the grass, some sitting and some standing.",
679987611,finalized,5,2/22/15 1:16,no,0.6102,a group gathered around a truck.,two men in black shirts are standing outdoors near a few other people in the grass.,
679987612,finalized,5,2/22/15 0:53,no,0.6123,a group gathered around a truck.,two men are waiting in line at a park where other people are seated on the ground.,
679987613,finalized,5,2/22/15 0:40,no,0.8022,a group gathered around a truck.,two older men are walking through a crowd.,
679987614,finalized,5,2/22/15 2:15,no,0.5876,a woman holding her baby boy.,"four people gather around a food truck, two sitting and two standing near the condiments table and a trashcan.",
679987615,finalized,5,2/22/15 2:12,unk,0.4192,a woman holding her baby boy.,a woman in a pink sweater sitting next to a man in a white windbreaker in front of a mobile food van.,
679987616,finalized,5,2/22/15 1:05,no,0.8098,a woman holding her baby boy.,two people are sitting down next to a white van and eating.,
679987617,finalized,5,2/22/15 2:12,no,0.4231,a woman holding her baby boy.,a small group of people are visiting each other outside.,
679987618,finalized,5,2/22/15 0:53,yes,0.8049,a woman and a guy walking.,people are walking down a street near a subway opening.,
679987619,finalized,5,2/22/15 0:23,unk,0.5689,a woman and a guy walking.,people milling around on corner of city street.,
679987620,finalized,5,2/22/15 1:44,yes,0.625,a woman and a guy walking.,people walking outside a transport station.,
679987621,finalized,5,2/22/15 2:10,yes,0.6114,a woman and a guy walking.,a subway tunnel with people around it,
679987622,finalized,5,2/22/15 1:52,no,0.8259,a dog in running.,a female athlete is racing ahead in a jogging suit and tennis shoes.,
679987623,finalized,5,2/22/15 1:06,no,0.811,a dog in running.,a lady in a yellow tank and black pants is running in a marathon.,
679987624,finalized,5,2/22/15 1:55,no,0.791,a dog in running.,a woman in a yellow shirt and black pants is running.,
679987625,finalized,5,2/22/15 0:40,no,1,a dog in running.,a lady in a yellow shirt running a race.,
679987626,finalized,5,2/22/15 1:58,yes,0.6099,a man performs in front of a crowd.,a person on a wakeboard is high above the water with a crane in the background,
679987627,finalized,5,2/22/15 1:41,unk,0.6134,a man performs in front of a crowd.,a parasailer jumping a trick high in the air at a lake.,
679987628,finalized,5,2/22/15 1:52,unk,0.6361,a man performs in front of a crowd.,a waterskier high in the air above the green water.,
679987629,finalized,5,2/22/15 0:30,yes,0.4131,a man performs in front of a crowd.,a man jumps in the air while sky surfing.,
679987630,finalized,5,2/22/15 0:52,no,0.4286,a child walking on a beach.,there is a little girl with brown curly hair who is in a bathing suit staring at the water.,
679987631,finalized,5,2/22/15 2:13,yes,1,a child walking on a beach.,a young girl with curly hair in bikini lets the water from the beach tide touch her toes.,
679987632,finalized,5,2/22/15 0:44,yes,0.8091,a child walking on a beach.,a curly-haired little girl is on the shore of a beach look down at the water.,
679987633,finalized,5,2/22/15 1:09,yes,0.4045,a child walking on a beach.,a young girl in a bikini looks at the water breaking upon the shore.,
679987634,finalized,5,2/22/15 0:56,no,1,two dogs playing or fighting.,a man wearing a red boxing uniform throws a punch with his right hand as a man wearing blue boxing gloves and headgear blocks the punch.,
679987635,finalized,5,2/22/15 1:17,no,1,two dogs playing or fighting.,"a boxer wearing red is punching a boxer wearing white and blue, while both men are wearing boxing gear.",
679987636,finalized,5,2/22/15 1:51,no,0.8226,two dogs playing or fighting.,a boxer in red with an intricate tattoo gives his opponent a right hook to the head.,
679987637,finalized,5,2/22/15 2:20,no,1,two dogs playing or fighting.,two men are duking it out in a boxing ring.,
679987638,finalized,5,2/22/15 1:27,yes,0.5929,a man learning.,a man with glasses and red facial hair tells a story to two smiling men.,
679987639,finalized,5,2/22/15 1:16,no,0.5993,a man learning.,a bearded man with a hat and glasses talks while two other men listen.,
679987640,finalized,5,2/22/15 1:16,no,0.8048,a man learning.,three men were involved in a light hearted discussion.,
679987641,finalized,5,2/22/15 1:01,unk,0.5922,a man learning.,man in black baseball cap talking to two other men.,
679987642,finalized,5,2/22/15 1:47,no,0.4117,a child swinging.,a baseball player in white swings for the ball as the player in brown is waiting to intercept.,
679987643,finalized,5,2/22/15 2:14,no,0.4005,a child swinging.,a baseball player swings at the ball as onlookers watch.,
679987644,finalized,5,2/22/15 0:44,no,0.4161,a child swinging.,a girl at bat in a softball game,
679987645,finalized,5,2/22/15 2:04,yes,0.7977,a child swinging.,a baseball player punting.,
679987646,finalized,5,2/22/15 1:26,unk,0.4024,a parade walking.,a gloved man is walking on a sidewalk near an orange van.,
679987647,finalized,5,2/22/15 1:55,yes,0.6201,a parade walking.,a man is walking next to an orange van.,
679987648,finalized,5,2/22/15 2:50,no,1,a parade walking.,a man is walking towards an orange van.,
679987649,finalized,5,2/22/15 1:18,yes,0.3996,a parade walking.,a man walking next to an orange van.,
679987650,finalized,5,2/22/15 0:50,unk,0.5888,men both standing.,many people are gathered on the side of a road with camera watching whatever is oncoming.,
679987651,finalized,5,2/22/15 0:58,yes,0.61,men both standing.,a crowd of people behind the fence waiting with cameras ready for something approaching.,
679987652,finalized,5,2/22/15 1:25,yes,0.5845,men both standing.,"a group of people are standing behind a fence, many are taking photographs.",
679987653,finalized,5,2/22/15 1:09,no,0.6089,men both standing.,police and the crowd look on in asia.,
679987654,finalized,5,2/22/15 1:22,yes,1,a member playing an instrument.,a male saxophone player belts out a song in the dim light of a local establishment.,
679987655,finalized,5,2/22/15 0:54,yes,0.8362,a member playing an instrument.,a man plays the saxophone in a dark room lit with a red light.,
679987656,finalized,5,2/22/15 0:57,yes,1,a member playing an instrument.,a man is playing the saxophone.,
679987657,finalized,5,2/22/15 1:31,yes,1,a member playing an instrument.,a man is playing the saxophone.,
679987658,finalized,5,2/22/15 0:51,no,0.6095,a man rehearsing.,a young man with his back to the camera is being watched by youths sitting at two picnic tables before a backdrop of grass and trees.,
679987659,finalized,5,2/22/15 0:57,no,0.5819,a man rehearsing.,a teenage boy in a white shirt is speaking to a group of teenagers who are sitting at picnic tables in front of a park.,
679987660,finalized,5,2/22/15 1:55,no,0.5756,a man rehearsing.,the man is gesturing towards the young adults who are sitting on park benches in front of a landscaped background.,
679987661,finalized,5,2/22/15 0:46,no,0.5951,a man rehearsing.,a man talks to a group of people who are sitting on picnic tables.,
679987662,finalized,5,2/22/15 2:04,no,0.6324,men having food.,a man in a black bathing suit is playing volleyball on a beach with palm trees.,
679987663,finalized,5,2/22/15 2:07,no,1,men having food.,a volleyball player wearing shorts is hitting a volleyball in the sand.,
679987664,finalized,5,2/22/15 2:08,no,1,men having food.,a volleyball player watches a ball approach him.,
679987665,finalized,5,2/22/15 1:57,no,1,men having food.,a man playing volleyball on the beach.,
679987666,finalized,5,2/22/15 1:34,no,1,a dog swims.,a brown dog wearing a blue harness jumps over the grassy field.,
679987667,finalized,5,2/22/15 1:44,no,0.8254,a dog swims.,a brown dog with a blue bandanna is jumping over grass.,
679987668,finalized,5,2/22/15 1:17,no,0.808,a dog swims.,a dog is jumping in the grass.,
679987669,finalized,5,2/22/15 1:05,no,1,a dog swims.,a dog runs through the grass.,
679987670,finalized,5,2/22/15 2:03,yes,0.6233,team waiting.,people congregate on a platform in a river among decorated boats.,
679987671,finalized,5,2/22/15 1:14,yes,0.5982,team waiting.,people are gathered on a platform in water for a ceremony.,
679987672,finalized,5,2/22/15 2:50,unk,0.616,team waiting.,a group of people waiting to ride boats.,
679987673,finalized,5,2/22/15 1:50,yes,0.6031,team waiting.,people wait to board boats.,
679987674,finalized,5,2/22/15 2:09,no,0.5885,man walks in front of a group.,people are walking on the sidewalk along the parking lot in front of a home improvement store.,
679987675,finalized,5,2/22/15 1:23,no,0.8365,man walks in front of a group.,three people are picking up trash in front of a restaurant.,
679987676,finalized,5,2/22/15 1:17,no,0.4218,man walks in front of a group.,people taking a walk on a path in a shopping center.,
679987677,finalized,5,2/22/15 1:17,no,0.8363,man walks in front of a group.,a couple walking on a sidewalk along a strip mall.,
679987678,finalized,5,2/22/15 1:58,yes,0.6198,some women standing.,a woman in blue shorts and white shirt holds a tennis racket on a blue tennis court.,
679987679,finalized,5,2/22/15 1:42,no,0.6286,some women standing.,a woman in a white top and blue shorts is playing tennis.,
679987680,finalized,5,2/22/15 0:32,no,0.5751,some women standing.,woman in a white shirt and blue shorts playing tennis.,
679987681,finalized,5,2/22/15 0:26,no,0.405,some women standing.,a blond woman wearing glasses is playing tennis.,
679987682,finalized,5,2/22/15 2:01,unk,0.5999,men having fun.,a man with gray hair and a blond woman sitting on the same side of a table with bikes in the background.,
679987683,finalized,5,2/22/15 0:35,no,1,men having fun.,"a man and woman at a table, the woman has a cup with drink in front of her.",
679987684,finalized,5,2/22/15 1:56,no,0.6093,men having fun.,there's a lady with her hands on her face and a guy sitting at a table.,
679987685,finalized,5,2/22/15 1:44,no,0.7909,men having fun.,a woman in a red sweater is sitting next to a man at a table outside.,
